物品ID,物品名称,全区挂售价,全区挂售价标准差,本服成交价,本服成交价标准差,本服成交价波动,本服挂售价,本服挂售价标准差,本服挂售价与成交价差值,利润率,单价差,本服近一个月成交次数,本服近一个月成交数量
18260NQ,白铜治愈手镯NQ,14700.0,0.0,0,0,0,0,0,0,-1.0,-14700.0,0,0
18261HQ,白铜咏咒手镯HQ,11750.0,562.9165124598851,9410.4,1044.8,0.11102609878432372,12075.0,0.0,2664.6000000000004,-0.19911489361702128,-2339.6000000000004,1,1
18262HQ,姆德斯德角御敌指环HQ,7276.75,277.904097666803,6430.8,474.99111570638877,0.07386190142849859,0,0,-6430.8,-0.1162538221046483,-845.9499999999998,23,23
18262NQ,姆德斯德角御敌指环NQ,0,0,1649.5,1349.5,0.81812670506214,0,0,-1649.5,0,1649.5,0,0
18263HQ,姆德斯德角强攻指环HQ,7961.5,353.0499256479174,11375.0,752.0,0.06610989010989012,12599.5,1050.0001190476123,1224.5,0.42875086353074177,3413.5,46,46
18263NQ,姆德斯德角强攻指环NQ,0,0,8000.0,0.0,0.0,0,0,-8000.0,0,8000.0,0,0
18264HQ,姆德斯德角精准指环HQ,7454.25,181.7214558053066,10599.0,1199.500062526051,0.11317105977224746,0,0,-10599.0,0.4218734279102525,3144.75,18,18
18264NQ,姆德斯德角精准指环NQ,0,0,5824.75,2874.1673033245647,0.4934404572427254,0,0,-5824.75,0,5824.75,0,0
18265HQ,姆德斯德角治愈指环HQ,5512.25,1552.6751712769803,11999.0,0.0,0.0,7874.5,0.5,-4124.5,1.1767880629507008,6486.75,20,20
18266HQ,姆德斯德角咏咒指环HQ,8767.0,91.22225605629363,14912.6,172.8,0.01158751659670346,15748.75,0.82915619758885,836.1499999999996,0.7009923577050303,6145.6,69,69
18266NQ,姆德斯德角咏咒指环NQ,21970.5,6646.441698382677,0,0,0,24885.0,0.0,24885.0,-1.0,-21970.5,0,0
18345HQ,卸铁长剑HQ,4670.0,383.25905077375535,12998.0,7537.374609238949,0.5798872602891945,7758.25,2410.0371755431493,-5239.75,1.7832976445396147,8328.0,10,10
18345NQ,卸铁长剑NQ,0,0,10000.0,0.0,0.0,0,0,-10000.0,0,10000.0,0,0
18346HQ,卸铁爪HQ,638.25,65.38491798572512,642.2,1.16619037896906,0.0018159302070524133,1061.5,326.3422283431919,419.29999999999995,0.0061887974931453815,3.9500000000000455,6,6
18347HQ,卸铁战斧HQ,9656.75,488.93577032162415,13398.4,526.7012815628988,0.03931075961031905,14232.25,0.4330127018922193,833.8500000000004,0.38746472674554067,3741.6499999999996,53,53
18347NQ,卸铁战斧NQ,0,0,53888.0,0.0,0.0,0,0,-53888.0,0,53888.0,0,0
18348HQ,卸铁骑枪HQ,784.25,218.39342366472485,977.4,38.856659660861226,0.03975512549709559,784.25,218.39342366472485,-193.14999999999998,0.24628626075868665,193.14999999999998,16,16
18348NQ,卸铁骑枪NQ,4200.0,0.0,0,0,0,0,0,0,-1.0,-4200.0,0,0
18349HQ,松木复合弓HQ,2309.75,222.9746342075708,2382.0,479.2093488236639,0.20117940756660954,3462.0,511.5021994087611,1080.0,0.031280441606234444,72.25,22,22
18349NQ,松木复合弓NQ,10500.0,0.0,19998.0,0.0,0.0,0,0,-19998.0,0.9045714285714286,9498.0,0,0
18350HQ,卸铁小刀HQ,8400.0,0.0,15755.4,2184.4259291630833,0.13864617395706128,15982.75,2567.7195500093076,227.35000000000036,0.8756428571428572,7355.4,13,13
18350NQ,卸铁小刀NQ,0,0,2000.0,0.0,0.0,0,0,-2000.0,0,2000.0,0,0
18351HQ,卸铁巨剑HQ,810.5,134.5,1226.2,1301.0888363213328,1.0610739164258136,1429.0,999.6701956145337,202.79999999999995,0.5128932757557063,415.70000000000005,8,8
18352HQ,卸铁重炮HQ,641.25,20.06707502353046,1939.4,560.9351477666559,0.2892312817194265,641.25,20.06707502353046,-1298.15,2.0244054580896687,1298.15,10,10
18353HQ,松木牧杖HQ,6535.75,1878.071933526509,10999.2,632.6137526168712,0.05751452402146258,6535.75,1878.071933526509,-4463.450000000001,0.6829285085873849,4463.450000000001,50,50
18353NQ,松木牧杖NQ,0,0,20000.0,0.0,0.0,0,0,-20000.0,0,20000.0,0,0
18354HQ,翠银长杖HQ,755.0,79.11384202527394,1557.4,540.227951886979,0.3468780993238596,940.75,106.83486088351498,-616.6500000000001,1.0627814569536427,802.4000000000001,6,6
18355HQ,猛虎革魔导书HQ,4765.75,60.15552759306496,3799.8,1469.9388286592064,0.3868463678770478,4765.75,60.15552759306496,965.9499999999998,-0.202685831191313,-965.9499999999998,14,14
18355NQ,猛虎革魔导书NQ,0,0,19999.5,0.5,2.500062501562539e-05,0,0,-19999.5,0,19999.5,0,0
18356HQ,猛虎革魔导典HQ,3675.0,525.0,7800.0,1600.0,0.20512820512820512,8017.75,238.71570434305323,217.75,1.1224489795918369,4125.0,10,10
18356NQ,猛虎革魔导典NQ,0,0,20000.0,0.0,0.0,0,0,-20000.0,0,20000.0,0,0
18357HQ,翠银量天仪HQ,5250.0,0.0,10248.4,3972.927716432807,0.3876632173249295,8360.75,67.98299419707844,-1887.6499999999996,0.9520761904761903,4998.4,7,7
18358HQ,卸铁打刀HQ,664.5,19.91858428704209,714.4,142.79999999999998,0.19988801791713323,2441.0,1271.770616109682,1726.6,0.07509405568096317,49.89999999999998,20,20
18359HQ,翠银小剑HQ,3698.25,1784.107112115189,9577.2,2319.0933918236237,0.24214732821948207,4544.0,2344.6871859589287,-5033.200000000001,1.5896572703305618,5878.950000000001,36,36
18359NQ,翠银小剑NQ,5250.0,0.0,0,0,0,0,0,0,-1.0,-5250.0,0,0
18360HQ,卸铁鸢盾HQ,5535.75,383.3982100897186,7380.0,5626.473175978003,0.7623947392924124,9945.75,1901.6845657206138,2565.75,0.3331526893374881,1844.25,14,14
18360NQ,卸铁鸢盾NQ,0,0,20000.0,0.0,0.0,0,0,-20000.0,0,20000.0,0,0
18361HQ,翠银御敌发夹HQ,9974.5,525.0002380951842,10177.2,784.5440459273144,0.07708839817703439,14087.25,858.664187852271,3910.0499999999993,0.020321820642638766,202.70000000000073,35,35
18362HQ,猛虎革御敌外套HQ,2974.75,524.9168386516096,2284.0,840.4767694588589,0.36798457506955295,2974.75,524.9168386516096,690.75,-0.23220438692327083,-690.75,33,33
18363HQ,卸铁御敌手铠HQ,891.0,900.0913842493994,2702.0,2281.6673727780744,0.8444364814130549,2686.25,161.10458559581724,-15.75,2.032547699214366,1811.0,21,21
18364HQ,葛布御敌长裙HQ,3591.0,387.5054838321646,3801.8,584.6169344109013,0.15377372150320934,4194.25,8.814051281902097,392.4499999999998,0.058702311333890256,210.80000000000018,35,35
18364NQ,葛布御敌长裙NQ,0,0,10178.666666666666,8897.031914570662,0.8740861849525802,0,0,-10178.666666666666,0,10178.666666666666,0,0
18365HQ,卸铁御敌胫甲HQ,1431.75,641.9351115961799,3740.0,1685.9418732566078,0.45078659712743524,1431.75,641.9351115961799,-2308.25,1.6121878819626332,2308.25,28,28
18367HQ,翠银制敌发夹HQ,12523.75,29.252136674096132,26787.2,2211.9153148346345,0.08257359167194162,24148.75,0.4330127018922193,-2638.4500000000007,1.138912067072562,14263.45,23,23
18367NQ,翠银制敌发夹NQ,0,0,20000.0,0.0,0.0,0,0,-20000.0,0,20000.0,0,0
18368HQ,猛虎革制敌外套HQ,3281.25,227.33166849341515,4917.8,3013.447089298235,0.6127632456176003,11287.25,870.840219271021,6369.45,0.4987580952380952,1636.5500000000002,13,13
18368NQ,猛虎革制敌外套NQ,0,0,10000.0,0.0,0.0,0,0,-10000.0,0,10000.0,1,1
18369HQ,卸铁制敌手铠HQ,9683.25,880.8471419605106,10099.8,200.10037481224268,0.01981231062122445,13124.75,1741.0019205905546,3024.9500000000007,0.04301758190690097,416.5499999999993,9,9
18369NQ,卸铁制敌手铠NQ,0,0,3000.0,0.0,0.0,0,0,-3000.0,0,3000.0,0,0
18370HQ,葛布制敌长裙HQ,14787.5,1221.8710038297822,11288.6,1675.8735751839993,0.1484571669812022,14787.5,1221.8710038297822,3498.8999999999996,-0.23661200338123412,-3498.8999999999996,22,22
18370NQ,葛布制敌长裙NQ,0,0,31962.666666666668,10639.178581492506,0.33286267045383694,0,0,-31962.666666666668,0,31962.666666666668,0,0
18371HQ,卸铁制敌胫甲HQ,10368.75,2955.3116904143967,9999.6,0.48989794855663565,4.8991754525844594e-05,12075.0,0.0,2075.3999999999996,-0.03560216998191679,-369.14999999999964,14,14
18373HQ,猛虎革强袭宽边帽HQ,2546.25,1813.151176129558,16777.6,11029.857779681477,0.657415707829575,10499.0,1.0,-6278.5999999999985,5.58914089347079,14231.349999999999,2,2
18374HQ,葛布强袭束腰猎衣HQ,13623.5,1936.3772230637294,7893.0,603.4944904470959,0.0764594565370703,15618.75,3529.1365356840474,7725.75,-0.4206334642345947,-5730.5,23,23
18374NQ,葛布强袭束腰猎衣NQ,0,0,20500.0,3500.0,0.17073170731707318,0,0,-20500.0,0,20500.0,0,0
18375HQ,猛虎革强袭护手HQ,2307.0,1726.6114212526222,13355.4,7178.4146327723365,0.5374915489444222,13261.0,4745.149312719253,-94.39999999999964,4.789076723016905,11048.4,9,9
18376HQ,葛布强袭软甲裤HQ,9974.75,525.2501189909432,15999.6,3405.407499844916,0.2128432898225528,20999.25,0.4330127018922193,4999.65,0.6040101255670569,6024.85,27,27
18376NQ,葛布强袭软甲裤NQ,0,0,19000.0,0.0,0.0,0,0,-19000.0,0,19000.0,0,0
18377HQ,猛虎革强袭高筒靴HQ,5512.25,454.80785778172304,11199.4,1939.4432809443022,0.17317385582658912,10339.5,1427.3640916038207,-859.8999999999996,1.0317293301283503,5687.15,7,7
18379HQ,猛虎革精准宽边帽HQ,12045.5,29.5,10277.2,2361.1960867323155,0.2297509133550301,12045.5,29.5,1768.2999999999993,-0.14680171018222565,-1768.2999999999993,46,46
18380HQ,葛布精准束腰猎衣HQ,2322.25,1706.7162000461587,4898.0,2154.348161277559,0.43984241757402187,3480.0,1729.7254117344753,-1418.0,1.1091613736677792,2575.75,25,25
18381HQ,猛虎革精准护手HQ,4141.25,58.25107295149163,6777.4,3356.4502439333137,0.4952415740451078,11812.5,870.6140074682925,5035.1,0.6365590099607605,2636.1499999999996,23,23
18381NQ,猛虎革精准护手NQ,0,0,5000.0,0.0,0.0,0,0,-5000.0,0,5000.0,0,0
18382HQ,葛布精准软甲裤HQ,5395.75,1041.5633382084836,6028.8,3400.7073617116775,0.5640769907297767,10499.75,0.4330127018922193,4470.95,0.11732381967289074,633.0500000000002,23,23
18382NQ,葛布精准软甲裤NQ,0,0,26000.0,0.0,0.0,0,0,-26000.0,0,26000.0,0,0
18383HQ,猛虎革精准高筒靴HQ,6081.25,2183.5589498568615,4511.0,2849.8217488116693,0.6317494455357281,9275.0,5711.009105228252,4764.0,-0.25821171634121276,-1570.25,34,34
18385HQ,猛虎革游击宽边帽HQ,17587.5,2016.3007588155097,14400.0,5238.320341483518,0.36377224593635543,0,0,-14400.0,-0.18123667377398722,-3187.5,3,3
18386HQ,葛布游击束腰猎衣HQ,1289.25,350.11667698068885,1684.4,950.5759517261101,0.564340982976793,2595.75,1733.1269969335772,911.3499999999999,0.3064960248206323,395.1500000000001,2,2
18387HQ,猛虎革游击护手HQ,1575.0,371.23106012293744,12366.4,1694.4406274638247,0.1370197169316717,21130.75,10646.174720879795,8764.35,6.85168253968254,10791.4,2,2
18388HQ,葛布游击软甲裤HQ,574.5,211.3723018751511,1315.2,810.6159139814613,0.6163442168350527,603.75,261.18420224048776,-711.45,1.2892950391644908,740.7,4,4
18389HQ,猛虎革游击高筒靴HQ,1499.0,1348.7497914735704,8328.4,1464.4819698446274,0.1758419348067609,22224.333333333332,11181.291676526265,13895.933333333332,4.555970647098065,6829.4,1,1
18389NQ,猛虎革游击高筒靴NQ,9333.0,0.0,0,0,0,9333.0,0.0,9333.0,-1.0,-9333.0,0,0
18391HQ,葛布治愈宽边帽HQ,6743.25,1920.7620069909754,12099.6,4963.55520166745,0.41022473483978394,19950.0,9450.0,7850.4,0.7943276609943277,5356.35,12,12
18391NQ,葛布治愈宽边帽NQ,18900.0,0.0,14500.0,3500.0,0.2413793103448276,0,0,-14500.0,-0.2328042328042328,-4400.0,0,0
18392HQ,葛布治愈长袍HQ,609.5,18.186533479473212,937.4,81.18029317512963,0.08660155021882829,707.75,137.2340610052767,-229.64999999999998,0.5379819524200165,327.9,21,21
18392NQ,葛布治愈长袍NQ,0,0,9332.333333333334,3770.529081648298,0.40402854752098055,0,0,-9332.333333333334,0,9332.333333333334,0,0
18393HQ,猛虎革治愈护臂HQ,1524.75,480.48172441831747,3077.4,1430.8452886318632,0.46495265114442813,1524.75,480.48172441831747,-1552.65,1.01829808165273,1552.65,17,17
18393NQ,猛虎革治愈护臂NQ,0,0,60000.0,40000.0,0.6666666666666666,0,0,-60000.0,0,60000.0,0,0
18394HQ,葛布治愈长裙HQ,10100.75,476.75642365887427,8279.8,1383.0806773286943,0.16704276399534945,10100.75,476.75642365887427,1820.9500000000007,-0.18027869217632364,-1820.9500000000007,42,42
18394NQ,葛布治愈长裙NQ,0,0,33666.666666666664,22171.05219775452,0.6585461048837977,0,0,-33666.666666666664,0,33666.666666666664,0,0
18395HQ,猛虎革治愈长筒靴HQ,6011.0,1379.9494555961098,14000.0,4049.6913462633174,0.289263667590237,27769.5,1793.3483348195352,13769.5,1.3290633837963735,7989.0,7,7
18395NQ,猛虎革治愈长筒靴NQ,0,0,9998.0,0.0,0.0,0,0,-9998.0,0,9998.0,0,0
18397HQ,葛布咏咒宽边帽HQ,8892.75,495.1976246913953,15999.2,4898.734546798795,0.306186218485849,25199.666666666668,5939.932678256735,9200.466666666667,0.7991285035562679,7106.450000000001,37,37
18398HQ,葛布咏咒长袍HQ,1522.25,558.2944451631236,6200.0,2227.105745132009,0.3592106040535498,9449.25,1818.220335245429,3249.25,3.072918377401872,4677.75,40,40
18399HQ,猛虎革咏咒护臂HQ,7350.0,742.4621202458749,6240.0,527.7124216843868,0.08456929834685685,8399.5,1285.1656508014833,2159.5,-0.15102040816326534,-1110.0,22,22
18399NQ,猛虎革咏咒护臂NQ,78750.0,26250.0,16999.0,0.0,0.0,78750.0,26250.0,61751.0,-0.7841396825396826,-61751.0,0,0
18400HQ,葛布咏咒长裙HQ,14583.25,1700.4085354702263,24309.8,7791.546326628624,0.320510507146444,38820.5,13362.311822809705,14510.7,0.6669672398127988,9726.55,34,34
18400NQ,葛布咏咒长裙NQ,0,0,13749.5,250.5,0.018218844321611694,0,0,-13749.5,0,13749.5,0,0
18401HQ,猛虎革咏咒长筒靴HQ,3806.0,1633.828479369851,3800.0,400.0,0.10526315789473684,9333.25,1428.8690239136686,5533.25,-0.0015764582238571023,-6.0,34,34
18403HQ,星尖石御敌耳坠HQ,2493.5,681.7545379386925,7202699.8,14398650.181162126,1.9990629320913982,4852.5,861.096248975688,-7197847.3,2887.5902546621214,7200206.3,12,12
18403NQ,星尖石御敌耳坠NQ,8400.0,0.0,0,0,0,0,0,0,-1.0,-8400.0,0,0
18404HQ,星尖石强攻耳坠HQ,6476.75,1965.0100985745594,8500.0,1264.9110640673518,0.14881306636086492,8283.0,117.0,-217.0,0.31238661365654075,2023.25,17,17
18405HQ,星尖石精准耳坠HQ,7481.0,542.4900920754221,4399.8,1496.4491839016787,0.3401175471388878,10499.5,0.8660254037844386,6099.7,-0.4118700708461436,-3081.2,10,10
18406HQ,星尖石治愈耳坠HQ,820.75,87.35380644253574,611.4,254.65867352203026,0.416517293951636,907.0,38.942264957241505,295.6,-0.25507158087115445,-209.35000000000002,12,12
18406NQ,星尖石治愈耳坠NQ,0,0,1599.0,0.0,0.0,0,0,-1599.0,0,1599.0,0,0
18407HQ,星尖石咏咒耳坠HQ,944.75,104.75059665701194,3245.6,617.9166934142498,0.19038596666694904,4421.5,277.7098305786095,1175.9,2.435406192114316,2300.85,32,32
18408HQ,星尖石御敌项环HQ,9654.0,490.7682752582934,22704.0,8566.12231992983,0.3772957329074097,31811.0,1351.7551553443398,9107.0,1.3517712865133622,13050.0,8,8
18409HQ,星尖石强攻项环HQ,19949.25,6032.182497860953,20599.8,5238.534161385224,0.2543002437589309,29400.0,0.0,8800.2,0.032610248505582806,650.5499999999993,0,0
18410HQ,星尖石精准项环HQ,15064.25,3916.966388354641,25224.4,7064.212726128794,0.28005473771938255,0,0,-25224.4,0.674454420233334,10160.150000000001,9,9
18411HQ,星尖石治愈项环HQ,8501.5,248.5241436963419,19910.8,6806.119552285281,0.34183054183082956,28612.5,4415.93350833094,8701.7,1.3420337587484559,11409.3,7,7
18411NQ,星尖石治愈项环NQ,0,0,13000.0,0.0,0.0,0,0,-13000.0,0,13000.0,0,0
18412HQ,星尖石咏咒项环HQ,20999.75,3712.310626483188,15904.4,9215.178643954765,0.5794106438441415,28874.5,2624.5,12970.1,-0.24263860284050998,-5095.35,13,13
18413HQ,星尖石御敌手镯HQ,7087.25,1144.1536992467402,16977.6,4472.360343263946,0.2634271241673703,21388.666666666668,6874.256436557743,4411.066666666669,1.395513069244065,9890.349999999999,7,7
18414HQ,星尖石强攻手镯HQ,28236.0,1902.6091295902056,25935.4,2540.0961871551244,0.09793934881108926,0,0,-25935.4,-0.08147754639467342,-2300.5999999999985,0,0
18415HQ,星尖石精准手镯HQ,81666.0,0.0,25648.2,1040.8578000860637,0.0405820993319634,0,0,-25648.2,-0.6859378443905664,-56017.8,13,13
18416HQ,星尖石治愈手镯HQ,5658.25,440.37391782438704,11937.4,3079.056712696276,0.2579336130728866,7994.5,2461.924704372577,-3942.8999999999996,1.1097335748685548,6279.15,8,8
18417HQ,星尖石咏咒手镯HQ,4121.0,87.43854985073803,27866.2,3983.219019838101,0.14294087531985347,33911.0,4969.108773210745,6044.799999999999,5.761999514680903,23745.2,20,20
18417NQ,星尖石咏咒手镯NQ,8656.5,1843.5,0,0,0,0,0,0,-1.0,-8656.5,0,0
18418HQ,星尖石御敌指环HQ,9423.5,1804.440148633365,49332.6,13063.618696211246,0.26480701800049555,57486.75,9547.497064021543,8154.1500000000015,4.235061282962806,39909.1,10,10
18419HQ,星尖石强攻指环HQ,43837.0,15721.311379779996,53999.4,4898.652900543169,0.09071680241897445,62999.0,0.0,8999.599999999999,0.23182243310445516,10162.400000000001,10,10
18420HQ,星尖石精准指环HQ,35148.5,11859.665014240494,55999.4,4898.4895876178,0.08747396557137754,62998.75,0.4330127018922193,6999.3499999999985,0.5932230393900166,20850.9,11,11
18421HQ,星尖石治愈指环HQ,27562.25,4352.84391949677,57998.6,3999.8000250012497,0.06896373403842937,62996.0,4.242640687119285,4997.4000000000015,1.1042766827817032,30436.35,0,0
18421NQ,星尖石治愈指环NQ,0,0,16000.0,0.0,0.0,0,0,-16000.0,0,16000.0,0,0
18422HQ,星尖石咏咒指环HQ,27299.75,4200.250014880066,59554.0,543.7870906889939,0.009130991884491284,62999.0,0.0,3445.0,1.1814851784357,32254.25,15,15
18501HQ,玉钢长剑HQ,1522.5,478.2977629050757,717.8,376.0746734360079,0.5239268228420283,4249.25,160.6337059897455,3531.45,-0.5285385878489327,-804.7,16,16
18501NQ,玉钢长剑NQ,0,0,6388.5,1388.5,0.2173436643969633,0,0,-6388.5,0,6388.5,1,1
18502HQ,玉钢拳剑HQ,778.25,153.1573945325527,722.6,404.8568141948459,0.5602779050579102,836.5,195.0237165064803,113.89999999999998,-0.07150658528750398,-55.64999999999998,6,6
18503HQ,玉钢战斧HQ,9915.75,583.2501071581556,10455.4,1025.9418307097142,0.09812554571893128,13256.25,1870.0246489017197,2800.8500000000004,0.054423518140332305,539.6499999999996,10,10
18503NQ,玉钢战斧NQ,0,0,25555.0,0.0,0.0,0,0,-25555.0,0,25555.0,0,0
18504HQ,玉钢战戟HQ,5249.75,0.4330127018922193,4825.0,2273.3147604324395,0.4711533182243398,6854.0,1141.0755890825112,2029.0,-0.08090861469593791,-424.75,37,37
18504NQ,玉钢战戟NQ,0,0,7600.0,0.0,0.0,0,0,-7600.0,0,7600.0,0,0
18505HQ,柿木长弓HQ,1747.0,610.259371087409,2826.2,1857.3022801902762,0.6571729814557626,2666.0,1160.8404283104546,-160.19999999999982,0.6177447052089295,1079.1999999999998,23,23
18506HQ,玉钢左手剑HQ,1313.0,361.60683068769595,3993.0,1469.5109390542148,0.3680217728660693,1313.0,361.60683068769595,-2680.0,2.041127189642041,2680.0,3,3
18506NQ,玉钢左手剑NQ,37769.0,0.0,0,0,0,0,0,0,-1.0,-37769.0,0,0
18507HQ,玉钢巨剑HQ,911.25,383.2162411746141,914.2,543.3486541807204,0.5943433101954937,911.25,383.2162411746141,-2.9500000000000455,0.0032373113854595736,2.9500000000000455,12,12
18507NQ,玉钢巨剑NQ,0,0,3776.0,0.0,0.0,0,0,-3776.0,0,3776.0,0,0
18508HQ,玉钢火枪HQ,4329.0,676.6683087007991,4664.2,2305.1420259931924,0.494220236266282,4332.25,681.0386828220553,-331.9499999999998,0.07743127743127731,335.1999999999998,14,14
18508NQ,玉钢火枪NQ,0,0,25555.0,0.0,0.0,0,0,-25555.0,0,25555.0,0,0
18509HQ,柿木牧杖HQ,2822.0,420.6655441083807,2642.4,772.786542325887,0.29245630575457426,0,0,-2642.4,-0.06364280652019838,-179.5999999999999,34,34
18510HQ,翠银法杖HQ,10237.25,1144.1536992467402,5888.4,4432.671095400605,0.7527802281435713,15920.5,1691.2726716883944,10032.1,-0.42480646658038046,-4348.85,13,13
18510NQ,翠银法杖NQ,0,0,3000.0,0.0,0.0,0,0,-3000.0,0,3000.0,0,0
18511HQ,魔象革魔导书HQ,6414.0,3306.1333911383554,3980.0,549.1812087098392,0.13798522831905508,25783.5,3709.449655946283,21803.5,-0.3794823822887434,-2434.0,35,35
18512HQ,魔象革魔导典HQ,9026.75,410.86882030643307,5910.8,656.9996651445113,0.11115241001971159,9289.5,773.1870730942156,3378.7,-0.34519068324701574,-3115.95,14,14
18512NQ,魔象革魔导典NQ,175350.0,160650.0,12800.0,3429.2856398964495,0.2679129406169101,0,0,-12800.0,-0.9270031365839749,-162550.0,0,0
18513HQ,翠银天星盘HQ,7391.25,4709.682015539903,11422.2,155.6,0.01362259459648754,12205.75,434.8547889813334,783.5499999999993,0.5453678335870118,4030.9500000000007,17,17
18513NQ,翠银天星盘NQ,0,0,35000.0,0.0,0.0,0,0,-35000.0,0,35000.0,0,0
18514HQ,玉钢太刀HQ,4593.5,227.18769773031286,10864.4,2615.158473209606,0.2407089644351834,11427.5,2153.7801071604317,563.1000000000004,1.3651681724175466,6270.9,64,64
18515HQ,翠银花剑HQ,1207.25,157.75039619601594,3042.8,1034.4214614942982,0.3399570992159518,1653.25,271.19400343665416,-1389.5500000000002,1.5204390142886726,1835.5500000000002,7,7
18515NQ,翠银花剑NQ,0,0,8000.0,0.0,0.0,0,0,-8000.0,0,8000.0,0,0
18516HQ,玉钢长盾HQ,421.0,200.88056152848637,4606537.4,9196731.586042415,1.996452169484701,1539.75,1537.9760035514207,-4604997.65,10940.894061757721,4606116.4,6,6
18516NQ,玉钢长盾NQ,10490.0,0.0,0,0,0,0,0,0,-1.0,-10490.0,0,0
18517HQ,玉钢御敌战盔HQ,1217.75,197.11211910991165,5126.0,955.0989477535823,0.18632441431010188,5045.75,1813.6990344321189,-80.25,3.209402586737836,3908.25,19,19
18517NQ,玉钢御敌战盔NQ,0,0,9500.0,5500.0,0.5789473684210527,0,0,-9500.0,0,9500.0,0,0
18518HQ,玉钢御敌罩衣HQ,9111.0,1668.134886632373,16448.4,423.2,0.025728946280489284,17845.5,608.818733286025,1397.0999999999985,0.8053342113928221,7337.4000000000015,64,64
18518NQ,玉钢御敌罩衣NQ,0,0,16000.0,0.0,0.0,0,0,-16000.0,0,16000.0,0,0
18519HQ,玉钢御敌手铠HQ,1220.75,493.1908226031786,11166.4,2304.6234052443365,0.20638911423953438,9732.75,4795.660870776832,-1433.6499999999996,8.14716362891665,9945.65,23,23
18520HQ,魔象革御敌马裤HQ,4658.25,95.20340067455574,5135.0,2079.1519424996336,0.40489813875358005,5716.5,829.1545392747964,581.5,0.10234530134707231,476.75,24,24
18520NQ,魔象革御敌马裤NQ,0,0,25000.0,0.0,0.0,0,0,-25000.0,0,25000.0,0,0
18521HQ,玉钢御敌胫甲HQ,761.0,238.8472315100177,1911.2,618.8151258655528,0.3237835526713859,761.0,238.8472315100177,-1150.2,1.5114323258869908,1150.2,19,19
18523HQ,玉钢制敌战盔HQ,23945.75,3514.8476762869823,10457.2,7807.365711941512,0.7466019309128171,0,0,-10457.2,-0.563296200787196,-13488.55,0,0
18523NQ,玉钢制敌战盔NQ,5250.0,0.0,0,0,0,0,0,0,-1.0,-5250.0,0,0
18524HQ,玉钢制敌罩衣HQ,2389.5,1036.5173659905558,6364.2,846.778932189506,0.13305347603618775,12250.0,2474.8737341529163,5885.8,1.6634023854362838,3974.7,0,0
18524NQ,玉钢制敌罩衣NQ,0,0,2273.5,1726.5,0.7594018033868485,0,0,-2273.5,0,2273.5,0,0
18525HQ,玉钢制敌手铠HQ,5617.0,2821.9562363722084,20110.8,9929.801516646745,0.4937546749332073,0,0,-20110.8,2.5803453800961367,14493.8,4,4
18526HQ,魔象革制敌马裤HQ,26104.25,18314.27664931105,13881.8,12739.63733235762,0.9177222933882941,0,0,-13881.8,-0.46821686123907025,-12222.45,26,26
18526NQ,魔象革制敌马裤NQ,0,0,19000.0,5830.951894845301,0.30689220499185793,0,0,-19000.0,0,19000.0,0,0
18527HQ,玉钢制敌胫甲HQ,3245.0,1653.5312213562827,859.8,119.76710733753237,0.1392964728280209,11287.5,7326.525011900253,10427.7,-0.7350385208012327,-2385.2,10,10
18527NQ,玉钢制敌胫甲NQ,4200.0,1050.0,8652.666666666666,11559.959063749124,1.335999583606109,0,0,-8652.666666666666,1.0601587301587299,4452.666666666666,1,1
18529HQ,魔象革强袭兜帽HQ,5275.25,1971.3257436304127,16997.4,7551.316192558751,0.44426301625888376,9575.0,6831.680796114526,-7422.4000000000015,2.222103217856974,11722.150000000001,19,19
18529NQ,魔象革强袭兜帽NQ,34545.0,0.0,22332.0,0.0,0.0,0,0,-22332.0,-0.353538862353452,-12213.0,1,1
18530HQ,魔象革强袭外套HQ,3727.5,766.2122747646373,5266.4,2140.983194702845,0.40653638058310143,0,0,-5266.4,0.4128504359490275,1538.8999999999996,19,19
18530NQ,魔象革强袭外套NQ,31500.0,0.0,0,0,0,0,0,0,-1.0,-31500.0,0,0
18531HQ,玉钢强袭手铠HQ,6354.75,1478.7008444915423,3479.6,1273.1159570125576,0.3658799738511776,7580.25,468.79439789741514,4100.65,-0.4524410873755852,-2875.15,15,15
18531NQ,玉钢强袭手铠NQ,21000.0,0.0,0,0,0,0,0,0,-1.0,-21000.0,0,0
18532HQ,魔象革强袭马裤HQ,6620.75,1205.1002810969717,9650.2,1102.0485288770183,0.11419955326076332,10733.0,1392.4379698930936,1082.7999999999993,0.45756900653249266,3029.4500000000007,12,12
18533HQ,玉钢强袭胫甲HQ,11024.25,524.7501191043219,11086.0,178.50378147255032,0.016101730242878434,12059.0,24.24871130596428,973.0,0.0056012880694831235,61.75,28,28
18535HQ,哔叽精准狩猎帽HQ,3937.5,870.6140074682925,10783.4,1607.0188051171026,0.14902709767949837,15923.5,6643.353426545964,5140.1,1.7386412698412697,6845.9,12,12
18535NQ,哔叽精准狩猎帽NQ,0,0,19500.0,15500.0,0.7948717948717948,0,0,-19500.0,0,19500.0,0,0
18536HQ,哔叽精准紧身衣HQ,2922.5,1121.502897900848,2542.4,1099.2036390041656,0.43234881962089583,3476.75,1422.350761064232,934.3499999999999,-0.13005988023952098,-380.0999999999999,39,39
